Loan Term (months),Default Amount,Servicer Fee,SeniorLoanStatus,OutstandingBalance,Product,TotalInterestPaid,Default - Servicer Definition,Unique ID,Employer,Bucket,MaxArrears,TermOutstanding,APR/Interest Rate,LoanStatus,Start Date,CCJ_LTM,OPB,PurposeOfLoan,Unnamed: 16,DelinquentEver,DelinquentEverDate,BorrowerStatus,Default Date,TotalCapitalPaid,Original Principal Balance,MonthlyPayment,Credit Score,DelinquentAccountStatus,MaxArrearsDate,Seasoning,Currency_Name,Eligibility Flag,Days Past Due,Status of Loan,Country,LTV (for secured products),Currency
60,,1.00,Default,0.00,Neyber Loan,1262.32,Non Default,9087,Police Mutual,Good,0,0,9.90,Repaid,2016-11-04,0,0.00,Debt Consolidation,0,0,, ,,5000.00,"5,000",104.87,382,Closed,,80,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
48,,1.00,Default,0.00,Neyber Loan,599.56,Non Default,2129,Police Mutual,Great,0,0,4.20,Repaid,2016-05-14,0,0.00,Car purchase,0,0,, ,,8500.00,"8,500",192.75,529,Closed,,86,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
48,,1.00,Default,0.00,Neyber Loan,1174.62,Non Default,9751,Police Mutual,Great,0,0,4.20,Repaid,2015-03-13,0,0.00,Debt Consolidation,0,0,, ,,15000.00,"15,000",340.21,448,Closed,,100,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
48,,1.00,Default,0.00,Neyber Loan,3584.89,Non Default,2266,Police Mutual,Good,0,0,11.90,Repaid,2016-09-23,0,0.00,Debt Consolidation,0,0,, ,,15000.00,"15,000",390.82,368,Closed,,82,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,612.09,Non Default,229,Police Mutual,Great,0,0,4.20,Repaid,2016-06-29,0,0.00,Home Improvements,0,0,, ,,10000.00,"10,000",184.76,539,Closed,,85,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
36,,1.00,Default,0.00,Neyber Loan,527.90,Non Default,10009,Police Mutual,Great,0,0,4.90,Repaid,2016-06-24,0,0.00,Car purchase,0,0,, ,,7000.00,"7,000",209.34,513,Closed,,85,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,2695.44,Non Default,10213,Police Mutual,Great,0,0,5.90,Repaid,2015-09-23,0,0.00,Other,0,0,, ,,18500.00,"18,500",355.93,528,Closed,,94,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
24,,1.00,Default,0.00,Neyber Loan,149.87,Non Default,8474,Police Mutual,Great,0,0,6.90,Repaid,2016-05-11,0,0.00,Car purchase,0,0,, ,,2000.00,"2,000",89.6,532,Closed,,86,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,289.88,Non Default,1210,Police Mutual,Great,0,0,4.90,Repaid,2017-07-03,0,0.00,Debt Consolidation,0,0,, ,,7500.00,"7,500",140.75,514,Closed,,72,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,3714.47,Non Default,144,Police Mutual,Great,0,0,5.90,Repaid,2015-12-08,0,0.00,Debt Consolidation,0,0,, ,,25000.00,"25,000",482.16,457,Closed,,91,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
36,,1.00,Default,0.00,Neyber Loan,456.78,Non Default,3774,Police Mutual,Great,0,0,4.90,Repaid,2016-07-28,0,0.00,Wedding loan,0,0,, ,,7000.00,"7,000",209.25,554,Closed,,84,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
48,,1.00,Default,0.00,Neyber Loan,1199.05,Non Default,8135,Police Mutual,Great,0,0,4.20,Repaid,2015-07-20,0,0.00,Car purchase,0,0,, ,,14000.00,"14,000",317.29,467,Closed,,96,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
48,,1.00,Default,0.00,Neyber Loan,512.43,Non Default,918,Police Mutual,Great,0,0,4.90,Repaid,2016-06-28,0,0.00,Debt Consolidation,0,0,, ,,7000.00,"7,000",160.61,456,Closed,,85,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,1358.59,Non Default,9127,Police Mutual,Great,0,0,4.20,Repaid,2016-11-03,0,0.00,Debt Consolidation,0,0,, ,,13000.00,"13,000",240.07,452,Closed,,80,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,2.00,Default,0.00,Neyber Loan,1289.19,Non Default,260,Police Mutual,Great,0,0,4.20,Repaid,2016-11-28,0,0.00,Home Improvements,0,0,, ,,12000.00,"12,000",221.73,524,Closed,,80,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,9978.18,1.00,Default,862.48,Neyber Loan,4835.77,Default,1221,Police Mutual,Great,4,2,5.90,Active,2016-05-10,0,853.94,Debt Consolidation,0,1,2018-08-30,,2019-09-27,24146.06,"25,000",482.01,470,Default,2021-05-30,86,GBP,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,2602.17,1.00,Default,0.00,Neyber Loan,571.19,Non Default,4383,Police Mutual,Great,4,0,4.90,Repaid,2016-04-09,0,0.00,Debt Consolidation,0,1,2018-06-30,Cleared Arrears ,2019-01-28,5000.00,"5,000",94.16,428,Closed,2019-11-30,87,GBP,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,2427.56,Non Default,3325,Police Mutual,Great,1,0,5.90,Repaid,2016-01-07,0,0.00,Debt Consolidation,0,1,2016-03-29, ,,21000.00,"21,000",405.07,516,Closed,2017-07-29,90,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,1034.24,Non Default,8401,Police Mutual,Good,1,0,9.90,Repaid,2016-04-11,0,0.00,Debt Consolidation,0,1,2017-12-31, ,,5000.00,"5,000",105.51,385,Closed,2018-01-31,87,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,1228.17,Non Default,1497,Police Mutual,Great,0,0,4.20,Repaid,2016-05-27,0,0.00,Debt Consolidation,0,0,, ,,14500.00,"14,500",267.98,457,Closed,,86,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
36,,1.00,Default,0.00,Neyber Loan,327.76,Non Default,2285,Police Mutual,Great,0,0,4.90,Repaid,2016-09-07,0,0.00,Car purchase,0,0,, ,,6000.00,"6,000",179.84,448,Closed,,82,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,3761.72,Non Default,10789,Police Mutual,OK,1,0,14.90,Repaid,2016-09-07,0,0.00,Car purchase,0,1,2017-02-28,Cleared Arrears ,,10000.00,"10,000",234.69,258,Closed,2019-08-31,82,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
36,,1.00,Default,0.00,Neyber Loan,646.06,Non Default,8441,Police Mutual,Great,0,0,4.20,Repaid,2016-05-25,0,0.00,Debt Consolidation,0,0,, ,,10000.00,"10,000",295.98,461,Closed,,86,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,938.39,Non Default,1595,Police Mutual,Great,0,0,4.20,Repaid,2016-09-30,0,0.00,Car purchase,0,0,, ,,11000.00,"11,000",203.68,529,Closed,,82,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,2801.38,Non Default,693,Police Mutual,Great,0,0,5.90,Repaid,2016-05-21,0,0.00,Debt Consolidation,0,0,, ,,18000.00,"18,000",346.46,515,Closed,,86,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,258.18,Non Default,12638,Police Mutual,Great,0,0,4.90,Repaid,2017-12-29,0,0.00,Debt Consolidation,0,0,, ,,11000.00,"11,000",206.62,489,Closed,,67,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,751.72,Non Default,254,Police Mutual,Great,0,0,4.90,Repaid,2016-08-15,0,0.00,Home Improvements,0,0,, ,,6000.00,"6,000",112.91,558,Closed,,83,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,654.69,Non Default,8212,Police Mutual,Great,0,0,4.90,Repaid,2016-03-10,0,0.00,Wedding loan,0,0,, ,,6000.00,"6,000",112.96,477,Closed,,88,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,2.00,Default,0.00,Neyber Loan,1182.49,Non Default,1853,Police Mutual,Great,0,0,4.20,Repaid,2016-10-24,0,0.00,Car purchase,0,0,, ,,11000.00,"11,000",203.36,455,Closed,,81,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,731.76,Non Default,9842,Police Mutual,Great,0,0,4.90,Repaid,2016-03-24,0,0.00,Home Improvements,0,0,, ,,6000.00,"6,000",112.78,543,Closed,,88,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,1295.42,Non Default,8975,Police Mutual,Great,0,0,4.20,Repaid,2016-06-08,0,0.00,Debt Consolidation,0,0,, ,,12000.00,"12,000",222.24,558,Closed,,85,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
48,,1.00,Default,0.00,Neyber Loan,704.36,Non Default,3023,Police Mutual,Great,0,0,4.90,Repaid,2016-04-12,0,0.00,Car purchase,0,0,, ,,7000.00,"7,000",160.96,492,Closed,,87,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,1089.92,Non Default,4332,Police Mutual,Great,0,0,4.20,Repaid,2016-11-14,0,0.00,Wedding loan,0,0,, ,,10000.00,"10,000",185.07,500,Closed,,80,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Up-To-Date,852.61,Neyber Loan,2084.37,Non Default,26294,Police Mutual,Great,0,3,4.90,Active,2018-07-09,0,845.81,Debt Consolidation,0,0,,,,14154.19,"15,000",282.48,460,Up-To-Date,,60,,Eligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,563.32,Non Default,10614,Police Mutual,Great,0,0,4.90,Repaid,2016-10-17,0,0.00,Home Improvements,0,0,, ,,5000.00,"5,000",94.06,492,Closed,,81,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
36,,1.00,Default,0.00,Neyber Loan,530.74,Non Default,2617,Police Mutual,Good,0,0,4.20,Repaid,2016-06-10,0,0.00,Debt Consolidation,0,0,, ,,8000.00,"8,000",237.17,402,Closed,,85,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,625.68,Non Default,907,Police Mutual,Good,0,0,4.90,Repaid,2016-10-27,0,0.00,Home Improvements,0,0,, ,,5000.00,"5,000",93.94,424,Closed,,81,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
36,,1.00,Default,0.00,Neyber Loan,537.42,Non Default,10248,Police Mutual,Great,0,0,4.90,Repaid,2016-06-13,0,0.00,Home Improvements,0,0,, ,,7000.00,"7,000",209.62,515,Closed,,85,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,3964.29,1.00,Default,4149.51,Neyber Loan,5099.87,Default,1891,Police Mutual,OK,4,12,14.90,Active,2016-09-05,0,3964.29,Debt Consolidation,0,1,2016-12-30,Deceased - Deceased - Confirmed,2020-10-28,11035.71,"15,000",348.25,297,Default,2020-06-30,82,GBP,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
36,,1.00,Default,0.00,Neyber Loan,677.93,Non Default,368,Police Mutual,Great,1,0,4.90,Repaid,2017-05-31,0,0.00,Debt Consolidation,0,1,2019-09-30, ,,8700.00,"8,700",259.97,460,Closed,2019-12-30,74,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
24,,1.00,Default,0.00,Neyber Loan,335.95,Non Default,8072,Police Mutual,Great,0,0,7.90,Repaid,2016-02-19,0,0.00,Other,0,0,, ,,4000.00,"4,000",180.66,597,Closed,,89,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,676.15,Non Default,2640,Police Mutual,Great,0,0,4.20,Repaid,2015-07-07,0,0.00,Debt Consolidation,0,0,, ,,15000.00,"15,000",277.84,479,Closed,,96,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,630.15,Non Default,658,Police Mutual,Great,0,0,4.90,Repaid,2016-06-27,0,0.00,Debt Consolidation,0,0,, ,,6400.00,"6,400",120.22,528,Closed,,85,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,215.87,2.00,Default,0.00,Neyber Loan,1666.78,Non Default,8094,Police Mutual,Good,4,0,11.90,Repaid,2016-11-09,0,0.00,Home Improvements,0,1,2019-06-30,,2022-01-28,5000.00,"5,000",110.21,359,Closed,2021-12-31,80,GBP,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,2.00,Default,0.00,Neyber Loan,710.51,Non Default,10381,Police Mutual,Good,0,0,11.90,Repaid,2016-03-30,0,0.00,Debt Consolidation,0,0,, ,,2500.00,"2,500",54.76,374,Closed,,88,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,9118.09,2.00,Default,0.00,Neyber Loan,691.81,Non Default,1238,Police Mutual,Good,4,0,4.20,Repaid,2015-05-18,0,0.00,Debt Consolidation,0,1,2016-11-30,Long Term Financial Difficulty - Debt Management Plan - Confirmed,2017-04-29,13000.00,"13,000",240.5,410,Closed,2020-03-30,98,GBP,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
48,,1.00,Default,0.00,Neyber Loan,502.38,Non Default,4700,Police Mutual,Great,0,0,4.90,Repaid,2016-06-15,0,0.00,Car purchase,0,0,, ,,5000.00,"5,000",114.92,524,Closed,,85,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,3456.95,Non Default,3675,Police Mutual,OK,1,0,14.90,Repaid,2016-02-16,0,0.00,Debt Consolidation,0,1,2016-04-30, ,,13000.00,"13,000",303.86,288,Closed,2017-07-31,89,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
36,,1.00,Default,0.00,Neyber Loan,483.56,Non Default,2393,Police Mutual,Great,0,0,6.90,Repaid,2016-06-24,0,0.00,Wedding loan,0,0,, ,,4600.00,"4,600",141.52,535,Closed,,85,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
48,9.79,1.00,Default,0.00,Neyber Loan,653.62,Non Default,10346,Police Mutual,Great,4,0,4.90,Repaid,2016-10-29,0,0.00,Car purchase,0,1,2019-11-30,Cleared Arrears ,2020-03-29,7000.00,"7,000",160.61,472,Closed,2019-12-30,81,GBP,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
36,,1.00,Default,0.00,Neyber Loan,352.67,Non Default,3368,Police Mutual,Great,0,0,4.90,Repaid,2016-05-27,0,0.00,Holiday/Travel,0,0,, ,,5000.00,"5,000",149.49,478,Closed,,86,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,860.19,Non Default,9570,Police Mutual,Great,0,0,4.20,Repaid,2016-07-08,0,0.00,Debt Consolidation,0,0,, ,,13500.00,"13,500",250.03,505,Closed,,84,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,204.35,Non Default,1807,Police Mutual,Great,0,0,4.90,Repaid,2017-02-28,0,0.00,Home Improvements,0,0,, ,,8800.00,"8,800",165.26,549,Closed,,77,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
48,,1.00,Default,0.00,Neyber Loan,961.50,Non Default,3643,Police Mutual,OK,0,0,11.90,Repaid,2016-06-22,0,0.00,Debt Consolidation,0,0,, ,,8000.00,"8,000",208.5,342,Closed,,85,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,512.54,Non Default,1075,Police Mutual,Good,0,0,6.90,Repaid,2016-07-04,0,0.00,Debt Consolidation,0,0,, ,,3000.00,"3,000",58.94,423,Closed,,84,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,4335.02,Non Default,8761,Police Mutual,Great,0,0,6.90,Repaid,2017-03-12,0,0.00,Wedding loan,0,0,,,,23500.00,"23,500",463.57,575,Closed,,76,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,2.00,Default,0.00,Neyber Loan,865.32,Non Default,2735,Police Mutual,Great,0,0,4.20,Repaid,2016-08-12,0,0.00,Car purchase,0,0,, ,,8000.00,"8,000",148.1,527,Closed,,83,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,599.59,Non Default,4701,Police Mutual,Great,0,0,4.20,Repaid,2016-03-21,0,0.00,Car purchase,0,0,, ,,10000.00,"10,000",184.94,531,Closed,,88,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
48,,1.00,Default,0.00,Neyber Loan,543.70,Non Default,10383,Police Mutual,Great,0,0,4.90,Repaid,2016-10-11,0,0.00,Car purchase,0,0,, ,,7500.00,"7,500",172.48,432,Closed,,81,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,1453.19,Non Default,2307,Police Mutual,Great,0,0,4.20,Repaid,2016-04-12,0,0.00,Car purchase,0,0,, ,,15000.00,"15,000",277.61,477,Closed,,87,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,613.74,Non Default,2231,Police Mutual,Great,4,0,4.90,Repaid,2016-04-25,0,0.00,Home Improvements,0,1,2020-12-31,Query ,2021-08-28,5000.00,"5,000",93.96,459,Closed,2021-04-30,87,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
48,,1.00,Default,0.00,Neyber Loan,1095.01,Non Default,2677,Police Mutual,Good,1,0,11.90,Repaid,2016-09-02,0,0.00,Wedding loan,0,1,2017-08-30, ,,4700.00,"4,700",122.11,350,Closed,2017-08-30,82,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
36,,1.00,Default,0.00,Neyber Loan,563.70,Non Default,9072,Police Mutual,Great,0,0,4.20,Repaid,2016-11-07,0,0.00,Car purchase,0,0,, ,,8400.00,"8,400",249.14,494,Closed,,80,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,768.13,Non Default,10617,Police Mutual,Great,0,0,4.20,Repaid,2016-07-20,0,0.00,Debt Consolidation,0,0,, ,,12800.00,"12,800",236.75,481,Closed,,84,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,547.14,Non Default,2655,Police Mutual,Great,0,0,4.20,Repaid,2016-05-25,0,0.00,Debt Consolidation,0,0,, ,,8000.00,"8,000",147.88,449,Closed,,86,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
48,,1.00,Default,0.00,Neyber Loan,1370.12,Non Default,824,Police Mutual,Good,0,0,11.90,Repaid,2016-06-07,0,0.00,Home Improvements,0,0,, ,,7000.00,"7,000",183.3,357,Closed,,85,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,906.35,Non Default,8632,Police Mutual,Great,0,0,4.20,Repaid,2015-09-08,0,0.00,Debt Consolidation,0,0,, ,,8500.00,"8,500",157.42,531,Closed,,94,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,1615.96,Non Default,9285,Police Mutual,Great,0,0,4.20,Repaid,2016-11-25,0,0.00,Home Improvements,0,0,,,,15000.00,"15,000",277.26,563,Closed,,80,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,1051.68,Non Default,9843,Police Mutual,Great,0,0,4.20,Repaid,2016-05-31,0,0.00,Home Improvements,0,0,,Cleared Arrears ,,10000.00,"10,000",184.73,541,Closed,,86,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
36,,1.00,Default,0.00,Neyber Loan,517.85,Non Default,9637,Police Mutual,Great,0,0,4.90,Repaid,2016-05-11,0,0.00,Debt Consolidation,0,0,, ,,7000.00,"7,000",209.6,481,Closed,,86,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,2230.65,1.00,Default,0.00,Neyber Loan,1934.73,Non Default,23028,Police Mutual,Great,4,0,4.90,Repaid,2018-02-09,0,0.00,Debt Consolidation,0,1,2020-12-31,Vulnerable Customer - NEC - No action required,2022-11-28,15000.00,"15,000",282.45,437,Closed,2022-07-31,65,GBP,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,1392.93,Non Default,3336,Police Mutual,Great,0,0,4.20,Repaid,2016-06-29,0,0.00,Home Improvements,0,0,, ,,15000.00,"15,000",277.13,509,Closed,,85,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
36,,1.00,Default,0.00,Neyber Loan,387.70,Non Default,8981,Police Mutual,Good,0,0,4.90,Repaid,2016-09-10,0,0.00,Holiday/Travel,0,0,, ,,5000.00,"5,000",149.81,421,Closed,,82,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
48,,2.00,Default,0.00,Neyber Loan,1512.81,Non Default,11922,Police Mutual,Great,0,0,4.90,Repaid,2017-11-15,0,0.00,Debt Consolidation,0,0,, ,,14600.00,"14,600",335.57,462,Closed,,68,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,638.64,Non Default,10229,Police Mutual,Great,0,0,4.20,Repaid,2016-10-11,0,0.00,Debt Consolidation,0,0,, ,,12500.00,"12,500",231.43,579,Closed,,81,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,1893.79,Non Default,2900,Police Mutual,Great,0,0,5.90,Repaid,2016-10-18,0,0.00,Debt Consolidation,0,0,, ,,16000.00,"16,000",308.1,680,Closed,,81,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
48,,1.00,Default,0.00,Neyber Loan,678.93,Non Default,9544,Police Mutual,Good,0,0,4.20,Repaid,2016-04-26,0,0.00,Debt Consolidation,0,0,, ,,8000.00,"8,000",181.17,414,Closed,,87,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
48,,1.00,Default,0.00,Neyber Loan,840.22,Non Default,9963,Police Mutual,Great,1,0,4.20,Repaid,2016-04-02,0,0.00,Car purchase,0,1,2018-05-30, ,,10000.00,"10,000",226.31,580,Closed,2019-09-30,87,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
36,,1.00,Default,0.00,Neyber Loan,1489.45,Non Default,9362,Police Mutual,OK,0,0,14.90,Repaid,2016-03-29,0,0.00,Debt Consolidation,0,0,, ,,7000.00,"7,000",239.32,270,Closed,,88,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,2.00,Default,0.00,Neyber Loan,855.54,Non Default,2160,Police Mutual,Good,0,0,4.20,Repaid,2016-07-20,0,0.00,Debt Consolidation,0,0,, ,,8000.00,"8,000",147.97,418,Closed,,84,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,1225.75,Non Default,3475,Police Mutual,Great,0,0,4.20,Repaid,2016-06-17,0,0.00,Car purchase,0,0,, ,,13000.00,"13,000",240.51,435,Closed,,85,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
36,,1.00,Default,0.00,Neyber Loan,355.10,Non Default,171,Police Mutual,Great,0,0,4.90,Repaid,2016-07-05,0,0.00,Home Improvements,0,0,, ,,7000.00,"7,000",209.04,560,Closed,,84,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
48,,1.00,Default,0.00,Neyber Loan,1273.93,Non Default,4592,Police Mutual,Good,1,0,9.90,Repaid,2017-06-12,0,0.00,Car purchase,0,1,2018-01-31,Cleared Arrears ,,6000.00,"6,000",151.43,359,Closed,2019-08-31,73,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,2.00,Default,0.00,Neyber Loan,3416.68,Non Default,10339,Police Mutual,Good,0,0,11.90,Repaid,2016-01-21,0,0.00,Car purchase,0,0,, ,,12000.00,"12,000",263.56,369,Closed,,90,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,1392.97,Non Default,2546,Police Mutual,Great,0,0,4.20,Repaid,2016-12-05,0,0.00,Debt Consolidation,0,0,, ,,14000.00,"14,000",258.48,485,Closed,,79,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,,1.00,Default,0.00,Neyber Loan,1209.08,Non Default,10316,Police Mutual,Great,0,0,4.20,Repaid,2016-03-28,0,0.00,Other,0,0,, ,,11500.00,"11,500",212.51,585,Closed,,88,,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
60,5701.94,2.00,Default,0.00,Neyber Loan,4436.03,Non Default,10820,Police Mutual,OK,4,0,14.90,Repaid,2017-08-09,0,0.00,Home Improvements,0,1,2017-09-30, ,2020-11-27,11200.00,"11,200",262.68,298,Closed,2020-07-30,71,GBP,Ineligible,Error for key 'Days Past Due': 'Snapshot Date',Defaulted,UK,,GBP
